animal_id,outcome_age_(years),has_name,is_adopted,sex_male,spay_neuter,cfa_approved,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A704809,0.0575342465753424,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A735211,0.1643835616438356,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A752947,0.0575342465753424,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A707746,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A703551,0.0054794520547945,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A734606,12.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
A724157,4.0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A750491,5.0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A750670,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A711854,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A738844,0.410958904109589,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A729121,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A711839,5.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
A761842,16.0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A711951,0.1643835616438356,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A752211,0.0191780821917808,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A723466,3.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A716424,6.0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A729943,10.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A700941,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
A703314,0.1643835616438356,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
A736864,0.0821917808219178,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A713207,0.0821917808219178,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A718349,2.0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A747317,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A702414,0.3287671232876712,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A716851,0.1643835616438356,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A700453,0.0027397260273972,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A729044,0.0767123287671232,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A732377,0.1643835616438356,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
A718417,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A763574,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A703400,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A702908,0.0767123287671232,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A737429,1.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A708839,0.1643835616438356,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A738714,0.2465753424657534,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A747477,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A752496,11.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A732900,0.0821917808219178,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A755002,0.2465753424657534,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A739341,0.0383561643835616,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
A712216,2.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A761070,0.1643835616438356,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A508692,8.0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
A649970,5.0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A735220,3.0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A712151,0.3287671232876712,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A701193,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A727101,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A747168,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A732777,3.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A719429,6.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
A737513,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A733396,0.0383561643835616,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A701498,0.3287671232876712,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A703813,0.0821917808219178,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A730848,0.3287671232876712,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A762641,0.2465753424657534,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0
A703804,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A742878,0.3287671232876712,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A759137,0.4931506849315068,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A712755,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
A707829,0.3287671232876712,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
A740254,0.0575342465753424,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A732430,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A737601,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A737038,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
A742125,1.0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A733424,4.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
A703736,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A713626,0.4931506849315068,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A731913,2.0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A707414,2.0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A744564,9.0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
A757730,0.1643835616438356,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A727205,1.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A737413,0.2465753424657534,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A749555,0.3287671232876712,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A708089,0.410958904109589,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A750956,0.010958904109589,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A714715,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A709627,0.6575342465753424,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A736411,0.0575342465753424,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A714814,0.0767123287671232,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A750463,0.1643835616438356,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A708014,0.0082191780821917,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A700966,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A715359,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A759822,0.410958904109589,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A727443,0.0191780821917808,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
A727771,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A721231,1.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A726765,0.0191780821917808,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A711746,8.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A702259,0.0821917808219178,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A710435,12.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A755089,0.6575342465753424,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A761166,10.0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A706777,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A761674,2.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
A705099,0.0821917808219178,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A704798,0.821917808219178,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
A708191,1.0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A714171,0.410958904109589,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
A735096,0.0575342465753424,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A754006,0.1643835616438356,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A711660,0.3287671232876712,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A725499,1.0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A733394,0.1643835616438356,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A716834,0.2465753424657534,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A742223,0.3287671232876712,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A747045,16.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
A747310,3.0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A718135,7.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A730365,0.4931506849315068,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
A747305,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
A734684,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A723551,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A761867,0.1643835616438356,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A738972,0.0191780821917808,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A735077,3.0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A699822,8.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A706725,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A754833,0.1643835616438356,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A711748,0.3287671232876712,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A743904,1.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A726049,2.0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
A715153,0.0383561643835616,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A718720,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
A722192,0.3287671232876712,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A737840,2.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A753797,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A722062,2.0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A734022,0.0575342465753424,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A735510,0.1643835616438356,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A705598,0.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A738458,0.5753424657534246,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A710314,0.0575342465753424,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A715297,0.1643835616438356,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A743256,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A736054,1.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A710807,1.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A709974,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A713422,8.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A760485,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A717041,0.0383561643835616,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A750236,0.0164383561643835,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A744286,0.5753424657534246,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A747197,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A711070,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A761529,0.1643835616438356,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A731997,0.0767123287671232,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
A708336,6.0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A727438,0.0191780821917808,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
A713406,0.0767123287671232,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A761733,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A746522,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A724142,0.0164383561643835,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A706246,0.0383561643835616,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A730757,3.0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A726256,0.0575342465753424,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A712103,0.0191780821917808,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A726761,0.0191780821917808,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A705696,8.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0
A760372,0.2465753424657534,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A726372,0.0027397260273972,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A747997,0.0821917808219178,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A747670,0.7397260273972602,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A756476,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A715379,0.0383561643835616,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A710325,0.0575342465753424,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A706463,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A705376,3.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A755218,0.0821917808219178,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A752767,2.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A713272,0.3287671232876712,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
A427442,10.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A746118,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A759245,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A754496,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A727617,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A748833,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A756680,0.0575342465753424,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A755655,0.0383561643835616,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
A755431,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A724746,8.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A733828,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
A598531,4.0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A730080,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A705507,0.0767123287671232,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A726553,0.2465753424657534,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A758877,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
A726466,0.0958904109589041,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A737704,2.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A727105,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A735089,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A704314,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A744533,2.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A708485,0.1643835616438356,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A733294,0.1643835616438356,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A716683,0.0821917808219178,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
A735773,1.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A717362,1.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
A736053,0.0383561643835616,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A702979,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A702987,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A727841,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A724749,1.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A734659,0.2465753424657534,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
A736930,0.0821917808219178,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A705457,0.3287671232876712,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
A750038,0.0821917808219178,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
A726222,0.4931506849315068,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A704558,0.0191780821917808,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A763749,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
A745395,0.0191780821917808,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
A714017,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A712903,0.0191780821917808,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A731552,1.0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A737402,2.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A745079,0.010958904109589,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0
A727094,0.0383561643835616,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A704640,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A726072,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A711606,0.1643835616438356,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
A732806,0.0191780821917808,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A734062,0.0767123287671232,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A598360,7.0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
A725546,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A751406,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A749802,2.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A749548,0.0575342465753424,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A700992,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A742956,7.0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
A712989,0.410958904109589,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A724790,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A736195,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A730469,0.1643835616438356,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A751402,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A710498,0.2465753424657534,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A750928,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A733582,3.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
A703125,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A700922,8.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A701195,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A704996,0.0821917808219178,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A750173,0.1643835616438356,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A750209,0.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A737176,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A762770,0.1643835616438356,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A756022,0.0191780821917808,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
A715374,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A711786,0.410958904109589,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1
A701874,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A749354,0.0767123287671232,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A744525,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A727131,0.0821917808219178,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
A721242,0.410958904109589,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A711586,0.0383561643835616,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A721252,0.3287671232876712,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A737506,0.0821917808219178,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
A739941,4.0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
A733276,0.0575342465753424,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
A744865,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A713643,7.0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A711043,3.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A717044,0.0383561643835616,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A744240,10.0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A710886,0.0821917808219178,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A702209,0.0383561643835616,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A751266,4.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A727664,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
A731213,0.6575342465753424,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A753476,0.7397260273972602,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
A727504,0.0821917808219178,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A755630,2.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
A754452,0.2465753424657534,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
A714397,7.0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A735683,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A700128,0.1643835616438356,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A749006,10.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A752746,7.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A711523,0.0164383561643835,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A747715,0.0767123287671232,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A739386,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
A737025,1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A725037,0.2465753424657534,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A720781,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A728264,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A743465,2.0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A705935,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A747152,0.0082191780821917,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
